name,label,state
dia634_utt7,anger,train
dia634_utt8,neutral,train
dia635_utt0,surprise,train
dia635_utt1,neutral,train
dia635_utt2,surprise,train
dia635_utt3,neutral,train
dia635_utt4,surprise,train
dia635_utt5,neutral,train
dia635_utt6,neutral,train
dia635_utt7,neutral,train
dia635_utt8,neutral,train
dia635_utt9,neutral,train
dia636_utt0,joy,train
dia636_utt1,neutral,train
dia636_utt2,joy,train
dia636_utt3,neutral,train
dia636_utt4,neutral,train
dia636_utt5,joy,train
dia636_utt6,neutral,train
dia637_utt0,joy,train
dia637_utt1,anger,train
dia637_utt2,anger,train
dia637_utt3,anger,train
dia637_utt4,neutral,train
dia637_utt5,disgust,train
dia637_utt6,anger,train
dia637_utt7,neutral,train
dia637_utt8,anger,train
dia637_utt9,neutral,train
dia637_utt10,neutral,train
dia637_utt11,neutral,train
dia638_utt0,neutral,train
dia638_utt1,neutral,train
dia638_utt2,surprise,train
dia638_utt3,joy,train
dia638_utt4,sadness,train
dia638_utt5,neutral,train
dia638_utt6,neutral,train
dia638_utt7,sadness,train
dia638_utt8,joy,train
dia638_utt9,neutral,train
dia638_utt10,neutral,train
dia638_utt11,neutral,train
dia638_utt12,neutral,train
dia639_utt0,neutral,train
dia639_utt1,joy,train
dia639_utt2,neutral,train
dia639_utt3,neutral,train
dia639_utt4,neutral,train
dia639_utt5,neutral,train
dia639_utt6,neutral,train
dia639_utt7,neutral,train
dia639_utt8,neutral,train
dia639_utt9,surprise,train
dia639_utt10,surprise,train
dia640_utt0,joy,train
dia640_utt1,joy,train
dia640_utt2,neutral,train
dia640_utt3,surprise,train
dia640_utt5,joy,train
dia640_utt6,neutral,train
dia640_utt7,neutral,train
dia640_utt8,joy,train
dia640_utt9,joy,train
dia640_utt10,neutral,train
dia640_utt11,joy,train
dia640_utt12,neutral,train
dia640_utt13,neutral,train
dia640_utt14,neutral,train
dia640_utt15,joy,train
dia640_utt16,neutral,train
dia641_utt0,neutral,train
dia641_utt1,fear,train
dia642_utt0,neutral,train
dia642_utt1,surprise,train
dia642_utt2,neutral,train
dia642_utt3,neutral,train
dia642_utt4,neutral,train
dia643_utt0,neutral,train
dia643_utt1,neutral,train
dia643_utt2,disgust,train
dia643_utt3,surprise,train
dia643_utt4,surprise,train
dia643_utt5,neutral,train
dia643_utt6,neutral,train
dia644_utt0,surprise,train
dia644_utt1,neutral,train
dia644_utt2,anger,train
dia644_utt3,neutral,train
dia644_utt4,neutral,train
dia644_utt5,joy,train
dia644_utt6,surprise,train
dia644_utt7,anger,train
dia644_utt8,joy,train
dia644_utt9,anger,train
dia644_utt10,neutral,train
dia645_utt0,neutral,train
dia645_utt1,joy,train
dia645_utt2,neutral,train
dia645_utt3,neutral,train
dia645_utt4,neutral,train
dia645_utt5,sadness,train
dia645_utt6,sadness,train
dia645_utt7,neutral,train
dia645_utt8,fear,train
dia645_utt9,neutral,train
dia645_utt10,neutral,train
dia645_utt12,neutral,train
dia645_utt13,joy,train
dia645_utt14,surprise,train
dia645_utt15,neutral,train
dia645_utt16,neutral,train
dia646_utt0,neutral,train
dia646_utt1,joy,train
dia646_utt2,neutral,train
dia646_utt3,joy,train
dia646_utt4,joy,train
dia646_utt5,joy,train
dia646_utt6,neutral,train
dia646_utt7,neutral,train
dia646_utt8,joy,train
dia646_utt9,anger,train
dia646_utt10,neutral,train
dia646_utt11,neutral,train
dia646_utt12,neutral,train
dia646_utt13,neutral,train
dia646_utt14,neutral,train
dia646_utt15,neutral,train
dia646_utt16,surprise,train
dia646_utt17,joy,train
dia646_utt18,neutral,train
dia646_utt19,joy,train
dia646_utt20,anger,train
dia646_utt21,joy,train
dia647_utt0,neutral,train
dia648_utt0,neutral,train
dia648_utt1,anger,train
dia648_utt2,anger,train
dia648_utt3,anger,train
dia648_utt4,neutral,train
dia648_utt5,surprise,train
dia648_utt6,neutral,train
dia649_utt0,surprise,train
dia649_utt1,neutral,train
dia649_utt2,joy,train
dia649_utt3,joy,train
dia649_utt4,neutral,train
dia649_utt5,neutral,train
dia649_utt6,neutral,train
dia649_utt7,joy,train
dia649_utt8,joy,train
dia649_utt9,joy,train
dia649_utt10,neutral,train
dia649_utt11,neutral,train
dia649_utt12,neutral,train
dia649_utt13,surprise,train
dia649_utt14,neutral,train
dia649_utt15,surprise,train
dia649_utt16,neutral,train
dia649_utt17,neutral,train
dia649_utt18,neutral,train
dia649_utt19,joy,train
dia649_utt20,neutral,train
dia649_utt21,neutral,train
dia649_utt22,neutral,train
dia649_utt23,anger,train
dia650_utt0,anger,train
dia650_utt1,neutral,train
dia650_utt2,joy,train
dia650_utt3,neutral,train
dia650_utt4,neutral,train
dia650_utt5,disgust,train
dia650_utt6,neutral,train
dia650_utt7,neutral,train
dia650_utt8,joy,train
dia651_utt0,surprise,train
dia651_utt1,surprise,train
dia651_utt2,surprise,train
dia651_utt3,neutral,train
dia651_utt4,neutral,train
dia651_utt5,neutral,train
dia651_utt6,neutral,train
dia651_utt7,neutral,train
dia651_utt8,neutral,train
dia651_utt10,anger,train
dia651_utt11,surprise,train
dia651_utt12,neutral,train
dia652_utt0,disgust,train
dia652_utt2,neutral,train
dia652_utt3,sadness,train
dia652_utt4,neutral,train
dia652_utt5,joy,train
dia652_utt6,joy,train
dia652_utt7,joy,train
dia652_utt8,joy,train
dia652_utt9,fear,train
dia652_utt10,joy,train
dia652_utt11,neutral,train
dia652_utt12,neutral,train
dia652_utt13,neutral,train
dia652_utt14,joy,train
dia652_utt15,surprise,train
dia653_utt0,neutral,train
dia653_utt1,neutral,train
dia653_utt2,joy,train
dia653_utt3,neutral,train
dia653_utt4,neutral,train
dia654_utt0,sadness,train
dia654_utt1,disgust,train
dia654_utt2,fear,train
dia654_utt3,anger,train
dia654_utt4,sadness,train
dia654_utt5,neutral,train
dia654_utt6,neutral,train
dia654_utt7,neutral,train
dia654_utt8,joy,train
dia655_utt0,surprise,train
dia655_utt1,neutral,train
dia655_utt2,neutral,train
dia655_utt3,sadness,train
dia655_utt4,joy,train
dia655_utt5,neutral,train
dia655_utt6,surprise,train
dia655_utt7,surprise,train
dia655_utt8,joy,train
dia655_utt9,surprise,train
dia655_utt10,neutral,train
dia655_utt11,joy,train
dia655_utt12,joy,train
dia655_utt13,joy,train
dia655_utt14,joy,train
dia655_utt15,joy,train
dia656_utt0,joy,train
dia657_utt0,joy,train
dia657_utt1,neutral,train
dia657_utt2,neutral,train
dia657_utt3,joy,train
dia657_utt4,joy,train
dia657_utt5,neutral,train
dia657_utt6,neutral,train
dia657_utt7,joy,train
dia657_utt8,neutral,train
dia657_utt9,neutral,train
dia657_utt10,neutral,train
dia657_utt11,surprise,train
dia657_utt12,joy,train
dia657_utt13,neutral,train
dia657_utt14,sadness,train
dia657_utt15,joy,train
dia657_utt16,neutral,train
dia657_utt17,neutral,train
dia657_utt18,disgust,train
dia657_utt19,neutral,train
dia658_utt0,neutral,train
dia658_utt1,surprise,train
dia658_utt2,joy,train
dia658_utt3,neutral,train
dia658_utt4,fear,train
dia658_utt5,anger,train
dia658_utt6,joy,train
dia658_utt7,neutral,train
dia658_utt8,neutral,train
dia658_utt9,neutral,train
dia658_utt10,surprise,train
dia658_utt11,anger,train
dia658_utt12,neutral,train
dia658_utt13,neutral,train
dia658_utt14,neutral,train
dia658_utt15,neutral,train
dia658_utt16,disgust,train
dia658_utt17,surprise,train
dia658_utt18,neutral,train
dia658_utt19,neutral,train
dia658_utt20,neutral,train
dia659_utt0,neutral,train
dia659_utt1,neutral,train
dia659_utt2,neutral,train
dia659_utt3,sadness,train
dia659_utt4,neutral,train
dia659_utt5,neutral,train
dia659_utt6,sadness,train
dia659_utt7,neutral,train
dia659_utt8,neutral,train
dia659_utt9,neutral,train
dia659_utt10,neutral,train
dia659_utt11,neutral,train
dia659_utt12,neutral,train
dia659_utt13,joy,train
dia659_utt14,neutral,train
dia659_utt15,neutral,train
dia659_utt16,neutral,train
dia659_utt17,neutral,train
dia659_utt18,neutral,train
dia659_utt19,joy,train
dia660_utt0,neutral,train
dia660_utt1,neutral,train
dia660_utt2,neutral,train
dia660_utt3,neutral,train
dia660_utt4,anger,train
dia660_utt5,sadness,train
dia660_utt6,sadness,train
dia660_utt7,joy,train
dia660_utt8,neutral,train
dia660_utt9,joy,train
dia660_utt10,joy,train
dia660_utt11,neutral,train
dia660_utt12,neutral,train
dia660_utt13,neutral,train
dia660_utt14,sadness,train
dia660_utt15,surprise,train
dia661_utt0,anger,train
dia661_utt1,surprise,train
dia661_utt2,neutral,train
dia661_utt3,neutral,train
dia661_utt4,neutral,train
dia661_utt5,neutral,train
dia661_utt6,neutral,train
dia661_utt7,anger,train
dia661_utt8,anger,train
dia661_utt9,sadness,train
dia662_utt0,neutral,train
dia662_utt1,neutral,train
dia662_utt2,neutral,train
dia662_utt3,neutral,train
dia662_utt4,neutral,train
dia662_utt5,neutral,train
dia662_utt6,sadness,train
dia663_utt0,joy,train
dia663_utt1,neutral,train
dia663_utt2,joy,train
dia663_utt3,joy,train
dia663_utt4,neutral,train
dia663_utt5,neutral,train
dia663_utt7,neutral,train
dia663_utt8,neutral,train
dia663_utt9,neutral,train
dia664_utt0,neutral,train
dia664_utt1,sadness,train
dia664_utt2,sadness,train
dia664_utt3,sadness,train
dia664_utt4,anger,train
dia664_utt5,neutral,train
dia664_utt6,neutral,train
dia664_utt7,neutral,train
dia664_utt8,neutral,train
dia665_utt0,neutral,train
dia665_utt1,joy,train
dia665_utt2,neutral,train
dia665_utt3,neutral,train
dia665_utt4,surprise,train
dia665_utt5,neutral,train
dia665_utt6,neutral,train
dia665_utt7,neutral,train
dia665_utt8,surprise,train
dia665_utt9,neutral,train
dia665_utt10,neutral,train
dia665_utt11,neutral,train
dia665_utt12,neutral,train
dia665_utt13,neutral,train
dia665_utt14,neutral,train
dia665_utt15,disgust,train
dia665_utt16,neutral,train
dia665_utt17,surprise,train
dia665_utt18,anger,train
dia666_utt0,neutral,train
dia666_utt1,neutral,train
dia666_utt2,surprise,train
dia666_utt3,disgust,train
dia666_utt4,anger,train
dia666_utt5,neutral,train
dia666_utt6,neutral,train
dia666_utt7,neutral,train
dia666_utt8,fear,train
dia666_utt9,anger,train
dia666_utt10,surprise,train
dia666_utt11,anger,train
dia666_utt12,neutral,train
dia666_utt13,neutral,train
dia666_utt14,neutral,train
dia666_utt15,joy,train
dia666_utt16,neutral,train
dia667_utt0,joy,train
dia667_utt1,joy,train
dia667_utt2,sadness,train
dia667_utt3,neutral,train
dia667_utt4,joy,train
dia667_utt5,neutral,train
dia667_utt6,joy,train
dia667_utt7,neutral,train
dia667_utt8,sadness,train
dia667_utt9,neutral,train
dia668_utt0,joy,train
dia668_utt1,neutral,train
dia669_utt0,neutral,train
dia669_utt1,joy,train
dia669_utt2,joy,train
dia669_utt3,surprise,train
dia669_utt4,neutral,train
dia670_utt0,joy,train
dia670_utt1,anger,train
dia670_utt2,sadness,train
dia670_utt3,anger,train
dia670_utt4,joy,train
dia670_utt5,neutral,train
dia670_utt6,neutral,train
dia670_utt7,anger,train
dia670_utt8,joy,train
dia670_utt9,anger,train
dia670_utt10,joy,train
dia670_utt11,joy,train
dia670_utt12,neutral,train
dia670_utt13,joy,train
dia670_utt14,neutral,train
dia670_utt15,sadness,train
dia671_utt0,neutral,train
dia671_utt1,neutral,train
dia671_utt2,neutral,train
dia671_utt3,neutral,train
dia671_utt4,neutral,train
dia671_utt5,neutral,train
dia671_utt6,neutral,train
dia671_utt7,neutral,train
dia671_utt8,surprise,train
dia671_utt9,joy,train
dia671_utt10,surprise,train
dia671_utt11,surprise,train
dia671_utt12,neutral,train
dia671_utt13,neutral,train
dia671_utt14,neutral,train
dia671_utt15,anger,train
dia671_utt16,neutral,train
dia671_utt17,anger,train
dia672_utt0,neutral,train
dia672_utt1,surprise,train
dia672_utt2,joy,train
dia672_utt3,surprise,train
dia672_utt4,neutral,train
dia672_utt5,joy,train
dia672_utt6,joy,train
dia672_utt7,neutral,train
dia672_utt8,sadness,train
dia672_utt9,fear,train
dia672_utt10,neutral,train
dia672_utt11,anger,train
dia672_utt12,anger,train
dia672_utt13,neutral,train
dia672_utt14,joy,train
dia672_utt15,joy,train
dia673_utt0,neutral,train
dia673_utt1,neutral,train
dia673_utt2,neutral,train
dia673_utt3,neutral,train
dia673_utt4,neutral,train
dia673_utt5,neutral,train
dia673_utt6,neutral,train
dia673_utt7,surprise,train
dia673_utt8,neutral,train
dia673_utt9,neutral,train
dia673_utt10,neutral,train
dia673_utt11,neutral,train
dia673_utt12,neutral,train
dia673_utt13,neutral,train
dia673_utt14,neutral,train
dia673_utt15,neutral,train
dia673_utt16,neutral,train
dia673_utt17,neutral,train
dia673_utt18,surprise,train
dia673_utt19,surprise,train
dia673_utt20,fear,train
dia674_utt0,neutral,train
dia674_utt1,neutral,train
dia674_utt2,neutral,train
dia674_utt3,surprise,train
dia674_utt4,neutral,train
dia674_utt5,neutral,train
dia674_utt6,neutral,train
dia674_utt8,neutral,train
dia675_utt0,neutral,train
dia675_utt1,joy,train
dia675_utt2,neutral,train
dia675_utt3,neutral,train
dia675_utt4,neutral,train
dia675_utt5,neutral,train
dia676_utt0,sadness,train
dia676_utt1,surprise,train
dia676_utt2,surprise,train
dia676_utt3,sadness,train
dia676_utt4,fear,train
dia676_utt5,sadness,train
dia676_utt6,sadness,train
dia676_utt7,sadness,train
dia676_utt8,surprise,train
dia676_utt9,sadness,train
dia676_utt10,anger,train
dia676_utt11,surprise,train
dia676_utt12,anger,train
dia676_utt13,neutral,train
dia676_utt14,anger,train
dia677_utt0,surprise,train
dia677_utt1,neutral,train
dia677_utt2,joy,train
dia677_utt3,neutral,train
dia678_utt0,neutral,train
dia678_utt1,neutral,train
dia678_utt2,neutral,train
dia678_utt3,neutral,train
dia678_utt4,joy,train
dia678_utt5,neutral,train
dia678_utt6,neutral,train
dia678_utt7,surprise,train
dia678_utt8,neutral,train
dia678_utt9,joy,train
dia678_utt10,surprise,train
dia678_utt11,neutral,train
dia678_utt12,joy,train
dia678_utt13,neutral,train
dia678_utt14,neutral,train
dia678_utt15,joy,train
dia678_utt16,neutral,train
dia678_utt17,neutral,train
dia678_utt18,neutral,train
dia679_utt0,neutral,train
dia679_utt1,neutral,train
dia679_utt2,joy,train
dia679_utt3,joy,train
dia679_utt4,surprise,train
dia679_utt5,surprise,train
dia679_utt6,neutral,train
dia679_utt7,joy,train
dia679_utt8,surprise,train
dia679_utt9,joy,train
dia679_utt10,joy,train
dia679_utt11,neutral,train
dia679_utt12,fear,train
dia679_utt13,anger,train
dia679_utt14,anger,train
dia679_utt15,anger,train
dia679_utt16,neutral,train
dia680_utt0,joy,train
dia680_utt1,surprise,train
dia680_utt2,surprise,train
dia680_utt3,joy,train
dia680_utt4,neutral,train
dia680_utt5,sadness,train
dia680_utt6,neutral,train
dia680_utt7,neutral,train
dia680_utt8,joy,train
dia680_utt9,joy,train
dia680_utt10,joy,train
dia680_utt11,neutral,train
dia680_utt12,neutral,train
dia680_utt13,sadness,train
dia680_utt14,sadness,train
dia681_utt0,neutral,train
dia681_utt1,neutral,train
dia681_utt2,sadness,train
dia681_utt3,disgust,train
dia681_utt4,sadness,train
dia681_utt5,neutral,train
dia682_utt0,sadness,train
dia682_utt1,neutral,train
dia682_utt2,neutral,train
dia682_utt3,neutral,train
dia682_utt4,neutral,train
dia682_utt5,joy,train
dia682_utt6,joy,train
dia682_utt7,neutral,train
dia682_utt8,joy,train
dia682_utt9,neutral,train
dia682_utt10,neutral,train
dia682_utt11,neutral,train
dia682_utt12,neutral,train
dia682_utt13,neutral,train
dia682_utt14,neutral,train
dia683_utt0,joy,train
dia684_utt0,neutral,train
dia684_utt1,neutral,train
dia684_utt2,neutral,train
dia685_utt0,neutral,train
dia685_utt1,neutral,train
dia686_utt0,neutral,train
dia686_utt1,neutral,train
dia686_utt2,neutral,train
dia686_utt3,anger,train
dia686_utt4,disgust,train
dia686_utt5,anger,train
dia686_utt6,sadness,train
dia686_utt7,joy,train
dia686_utt8,neutral,train
dia686_utt9,joy,train
dia686_utt10,neutral,train
dia686_utt11,surprise,train
dia687_utt0,neutral,train
dia687_utt1,neutral,train
dia687_utt2,neutral,train
dia687_utt3,neutral,train
dia687_utt4,surprise,train
dia687_utt5,surprise,train
dia687_utt6,surprise,train
dia687_utt7,surprise,train
dia688_utt0,neutral,train
dia689_utt0,neutral,train
dia689_utt1,joy,train
dia689_utt2,neutral,train
dia689_utt3,neutral,train
dia689_utt4,neutral,train
dia689_utt5,neutral,train
dia689_utt6,surprise,train
dia689_utt7,joy,train
dia689_utt8,joy,train
dia689_utt9,joy,train
dia689_utt10,neutral,train
dia689_utt11,neutral,train
dia689_utt12,neutral,train
dia689_utt13,surprise,train
dia689_utt14,neutral,train
dia690_utt0,neutral,train
dia690_utt1,joy,train
dia690_utt2,joy,train
dia690_utt3,joy,train
dia690_utt4,surprise,train
dia690_utt5,surprise,train
dia690_utt6,surprise,train
dia690_utt7,surprise,train
dia690_utt8,surprise,train
dia690_utt9,surprise,train
dia691_utt0,joy,train
dia692_utt0,sadness,train
dia692_utt1,neutral,train
dia693_utt0,neutral,train
dia693_utt1,neutral,train
dia693_utt2,anger,train
dia693_utt3,anger,train
dia693_utt4,anger,train
dia693_utt5,anger,train
dia694_utt0,joy,train
dia694_utt1,neutral,train
dia694_utt2,neutral,train
dia694_utt3,sadness,train
dia695_utt0,disgust,train
dia695_utt1,fear,train
dia695_utt2,joy,train
dia695_utt3,fear,train
dia695_utt5,anger,train
dia695_utt6,joy,train
dia696_utt0,neutral,train
dia696_utt1,surprise,train
dia696_utt2,neutral,train
dia696_utt3,surprise,train
dia696_utt4,anger,train
dia696_utt5,anger,train
dia696_utt6,anger,train
dia696_utt7,anger,train
dia697_utt0,joy,train
dia697_utt1,surprise,train
dia697_utt2,joy,train
dia697_utt3,neutral,train
dia697_utt4,joy,train
dia697_utt5,surprise,train
dia697_utt6,surprise,train
dia697_utt7,surprise,train
dia698_utt0,anger,train
dia698_utt1,neutral,train
dia698_utt2,anger,train
dia698_utt3,disgust,train
dia698_utt4,neutral,train
dia698_utt5,sadness,train
dia698_utt6,surprise,train
dia698_utt7,sadness,train
dia699_utt0,surprise,train
dia699_utt1,anger,train
dia699_utt2,anger,train
dia699_utt3,anger,train
dia699_utt4,neutral,train
dia699_utt5,disgust,train
dia699_utt6,surprise,train
dia699_utt7,disgust,train
dia699_utt8,anger,train
dia699_utt9,neutral,train
dia699_utt10,neutral,train
dia699_utt11,disgust,train
dia699_utt12,anger,train
dia699_utt13,anger,train
dia699_utt14,neutral,train
dia700_utt0,neutral,train
dia700_utt1,neutral,train
dia700_utt2,neutral,train
dia700_utt3,anger,train
dia700_utt4,anger,train
dia700_utt5,anger,train
dia700_utt6,sadness,train
dia700_utt7,neutral,train
dia700_utt8,anger,train
dia700_utt9,neutral,train
dia700_utt10,anger,train
dia700_utt11,sadness,train
dia700_utt12,neutral,train
dia701_utt0,neutral,train
dia701_utt1,neutral,train
dia702_utt0,joy,train
dia702_utt1,sadness,train
dia702_utt2,neutral,train
dia703_utt0,neutral,train
dia703_utt1,neutral,train
dia703_utt2,neutral,train
dia703_utt3,surprise,train
dia703_utt4,surprise,train
dia703_utt5,surprise,train
dia703_utt6,neutral,train
dia704_utt0,neutral,train
dia704_utt1,anger,train
dia704_utt2,anger,train
dia704_utt3,anger,train
dia704_utt4,anger,train
dia705_utt0,neutral,train
dia705_utt1,neutral,train
dia705_utt2,joy,train
dia705_utt3,joy,train
dia705_utt4,neutral,train
dia705_utt5,joy,train
dia705_utt6,joy,train
dia705_utt7,joy,train
dia705_utt8,neutral,train
dia706_utt0,neutral,train
dia706_utt1,joy,train
dia706_utt2,surprise,train
dia706_utt3,neutral,train
dia706_utt4,neutral,train
dia706_utt5,joy,train
dia706_utt6,joy,train
dia706_utt7,neutral,train
dia706_utt8,joy,train
dia706_utt9,joy,train
dia706_utt10,joy,train
dia707_utt0,anger,train
dia707_utt1,neutral,train
dia707_utt2,neutral,train
dia707_utt3,neutral,train
dia707_utt4,neutral,train
dia707_utt5,neutral,train
dia707_utt6,neutral,train
dia707_utt7,neutral,train
dia707_utt9,surprise,train
dia707_utt10,anger,train
dia707_utt11,anger,train
dia707_utt12,anger,train
dia707_utt13,joy,train
dia707_utt14,anger,train
dia707_utt15,neutral,train
dia708_utt0,neutral,train
dia709_utt0,joy,train
dia709_utt1,joy,train
dia710_utt0,joy,train
dia711_utt0,joy,train
dia712_utt0,joy,train
dia712_utt1,joy,train
dia712_utt2,fear,train
dia712_utt3,neutral,train
dia712_utt4,surprise,train
dia712_utt5,joy,train
dia712_utt6,neutral,train
dia712_utt7,joy,train
dia712_utt8,surprise,train
dia712_utt9,joy,train
dia712_utt10,joy,train
dia712_utt11,disgust,train
dia713_utt0,neutral,train
dia713_utt1,surprise,train
dia713_utt2,joy,train
dia714_utt0,neutral,train
dia714_utt1,joy,train
dia714_utt2,anger,train
dia714_utt3,neutral,train
dia714_utt4,anger,train
dia714_utt5,anger,train
dia715_utt0,neutral,train
dia716_utt0,neutral,train
dia716_utt1,sadness,train
dia716_utt2,anger,train
dia716_utt3,anger,train
dia716_utt4,anger,train
dia716_utt5,anger,train
dia717_utt0,neutral,train
dia717_utt1,surprise,train
dia717_utt2,surprise,train
dia717_utt3,neutral,train
dia717_utt4,surprise,train
dia717_utt5,neutral,train
dia717_utt6,anger,train
dia717_utt7,neutral,train
dia717_utt8,neutral,train
dia717_utt9,sadness,train
dia717_utt10,neutral,train
dia717_utt11,neutral,train
dia717_utt12,anger,train
dia718_utt0,neutral,train
dia718_utt1,neutral,train
dia718_utt2,neutral,train
dia718_utt3,neutral,train
dia718_utt4,joy,train
dia718_utt5,neutral,train
dia718_utt6,neutral,train
dia719_utt0,joy,train
dia719_utt1,neutral,train
dia719_utt2,joy,train
dia719_utt3,neutral,train
dia719_utt4,neutral,train
dia719_utt5,neutral,train
dia719_utt6,joy,train
dia719_utt7,joy,train
dia720_utt0,fear,train
dia720_utt1,neutral,train
dia720_utt2,anger,train
dia720_utt3,joy,train
dia720_utt4,neutral,train
dia720_utt5,neutral,train
dia720_utt7,neutral,train
dia720_utt8,neutral,train
dia720_utt9,anger,train
dia720_utt10,neutral,train
dia720_utt11,anger,train
dia720_utt12,neutral,train
dia720_utt13,neutral,train
dia720_utt14,neutral,train
dia720_utt15,fear,train
dia720_utt16,joy,train
dia720_utt17,neutral,train
dia720_utt18,neutral,train
dia721_utt0,neutral,train
dia722_utt0,neutral,train
dia722_utt1,neutral,train
dia722_utt2,anger,train
dia722_utt3,joy,train
dia722_utt4,joy,train
dia722_utt5,sadness,train
dia722_utt6,sadness,train
dia722_utt7,surprise,train
dia722_utt8,neutral,train
dia722_utt9,joy,train
dia722_utt10,anger,train
dia722_utt11,neutral,train
dia722_utt12,joy,train
dia722_utt13,neutral,train
dia722_utt14,surprise,train
dia722_utt15,surprise,train
dia722_utt16,joy,train
dia723_utt0,joy,train
dia723_utt1,joy,train
dia723_utt2,neutral,train
dia723_utt3,joy,train
dia723_utt4,joy,train
dia723_utt5,neutral,train
dia723_utt6,surprise,train
dia723_utt7,fear,train
dia724_utt0,neutral,train
dia724_utt1,neutral,train
dia724_utt2,neutral,train
dia724_utt3,neutral,train
dia724_utt4,neutral,train
dia724_utt5,neutral,train
dia725_utt0,joy,train
dia725_utt1,joy,train
dia725_utt2,joy,train
dia725_utt3,joy,train
dia725_utt4,neutral,train
dia725_utt5,neutral,train
dia725_utt6,joy,train
dia726_utt0,sadness,train
dia726_utt1,neutral,train
dia726_utt2,joy,train
dia726_utt3,neutral,train
dia726_utt4,surprise,train
dia726_utt5,neutral,train
dia726_utt6,joy,train
dia726_utt7,disgust,train
dia727_utt0,joy,train
dia727_utt1,neutral,train
dia727_utt2,neutral,train
dia727_utt3,neutral,train
dia727_utt4,neutral,train
dia727_utt5,neutral,train
dia727_utt6,anger,train
dia727_utt7,neutral,train
dia727_utt8,neutral,train
dia727_utt9,neutral,train
dia728_utt0,anger,train
dia728_utt1,neutral,train
dia728_utt2,anger,train
dia728_utt3,neutral,train
dia728_utt4,neutral,train
dia728_utt5,neutral,train
dia728_utt6,neutral,train
dia728_utt7,neutral,train
dia728_utt8,neutral,train
dia728_utt9,neutral,train
dia728_utt10,surprise,train
dia728_utt11,surprise,train
dia729_utt0,surprise,train
dia729_utt1,joy,train
dia730_utt0,surprise,train
dia730_utt1,neutral,train
dia730_utt2,neutral,train
dia730_utt3,neutral,train
dia730_utt4,neutral,train
dia730_utt5,neutral,train
dia730_utt6,neutral,train
dia730_utt7,neutral,train
dia730_utt8,joy,train
dia730_utt9,surprise,train
dia730_utt10,neutral,train
dia730_utt11,surprise,train
dia730_utt12,neutral,train
dia730_utt13,neutral,train
dia731_utt0,neutral,train
dia732_utt0,neutral,train
dia732_utt1,surprise,train
dia733_utt0,joy,train
dia733_utt1,neutral,train
dia733_utt2,neutral,train
dia733_utt3,neutral,train
dia733_utt4,neutral,train
dia733_utt5,neutral,train
dia733_utt6,neutral,train
dia733_utt7,neutral,train
dia733_utt8,joy,train
dia733_utt9,neutral,train
dia733_utt10,sadness,train
dia733_utt11,surprise,train
dia733_utt12,joy,train
dia734_utt0,neutral,train
dia734_utt1,joy,train
dia734_utt2,joy,train
dia735_utt0,fear,train
dia735_utt1,neutral,train
dia735_utt2,neutral,train
dia735_utt3,joy,train
dia735_utt4,neutral,train
dia735_utt5,neutral,train
dia735_utt6,neutral,train
dia735_utt7,neutral,train
dia735_utt8,neutral,train
dia735_utt9,neutral,train
dia735_utt10,joy,train
dia735_utt11,neutral,train
dia735_utt12,neutral,train
dia735_utt13,neutral,train
dia735_utt14,anger,train
dia735_utt16,neutral,train
dia735_utt17,neutral,train
dia735_utt18,neutral,train
dia735_utt19,neutral,train
dia736_utt0,joy,train
dia736_utt1,surprise,train
dia736_utt2,joy,train
dia736_utt3,joy,train
dia736_utt4,sadness,train
dia736_utt5,neutral,train
dia736_utt6,neutral,train
dia736_utt7,neutral,train
dia736_utt8,fear,train
dia736_utt9,fear,train
dia736_utt10,fear,train
dia736_utt11,joy,train
dia736_utt12,neutral,train
dia736_utt13,neutral,train
dia737_utt0,surprise,train
dia737_utt1,neutral,train
dia737_utt2,neutral,train
dia737_utt3,neutral,train
dia737_utt4,surprise,train
dia737_utt5,anger,train
dia737_utt6,neutral,train
dia737_utt7,neutral,train
dia737_utt8,neutral,train
dia738_utt0,sadness,train
dia738_utt1,neutral,train
dia738_utt3,neutral,train
dia738_utt4,surprise,train
dia738_utt5,surprise,train
dia738_utt6,anger,train
dia738_utt7,joy,train
dia738_utt8,surprise,train
dia739_utt0,neutral,train
dia739_utt1,neutral,train
dia739_utt2,neutral,train
dia739_utt3,joy,train
dia739_utt4,joy,train
dia739_utt5,neutral,train
dia739_utt6,surprise,train
dia739_utt7,surprise,train
dia739_utt10,joy,train
dia739_utt11,joy,train
dia739_utt12,anger,train
dia739_utt13,joy,train
dia739_utt14,joy,train
dia739_utt15,neutral,train
dia739_utt16,neutral,train
dia740_utt0,sadness,train
dia740_utt1,neutral,train
dia740_utt2,anger,train
dia740_utt3,anger,train
dia740_utt4,surprise,train
dia740_utt5,sadness,train
dia740_utt6,joy,train
dia740_utt7,sadness,train
dia740_utt8,surprise,train
dia740_utt9,neutral,train
dia740_utt10,neutral,train
dia740_utt11,neutral,train
dia740_utt12,neutral,train
dia740_utt13,joy,train
dia741_utt0,joy,train
dia741_utt2,joy,train
dia741_utt3,surprise,train
dia741_utt4,surprise,train
dia742_utt0,joy,train
dia743_utt0,anger,train
dia743_utt1,neutral,train
dia743_utt2,joy,train
dia743_utt3,fear,train
dia743_utt4,neutral,train
dia743_utt5,joy,train
